Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37013900,21,11/30/05,9.903537551,20000,1729 KNOWLES ST,NASHVILLE,37208,7/18/35,0.18,QUADPLEX,6008,139,0,"42,005",0,19.47540984,2005,1935,2005,70,4,11,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37016000,17,4/1/11,9.903537551,20000,1219 1ST AVE S,NASHVILLE,37210,1/16/68,0.21,QUADPLEX,2795,160,0,"22,011",1,11.36065574,2011,1968,2011,43,2,4,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016000,17,9/19/14,11.08215793,65000,24 TRIMBLE ST,NASHVILLE,37210,1/17/19,0.2,QUADPLEX,1816,160,0,"32,014",1,11.36065574,2014,2019,2014,0,3,9,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37014200,21,8/27/04,11.40757606,90000,1904 MEHARRY BLVD,NASHVILLE,37208,3/11/59,0.2,QUADPLEX,2750,142,0,"32,004",0,14.60655738,2004,1959,2004,45,3,8,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37016000,17,10/21/10,11.63956693,113500,1029 1ST AVE S,NASHVILLE,37210,4/15/68,0.26,QUADPLEX,3050,160,0,"42,010",1,11.36065574,2010,1968,2010,42,4,10,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37016300,19,8/23/06,11.83308683,137734,1300 TREMONT ST,NASHVILLE,37212,12/18/64,0.26,QUADPLEX,2650,163,0,"32,006",0,11.36065574,2006,1964,2006,42,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016000,17,10/21/10,11.83935458,138600,1031 1ST AVE S,NASHVILLE,37210,3/6/57,0.23,QUADPLEX,2720,160,0,"42,010",1,11.36065574,2010,1957,2010,53,4,10,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37013900,21,11/29/17,11.93164238,152000,1703 UNDERWOOD ST,NASHVILLE,37208,9/24/64,0.2,QUADPLEX,2745,139,0,"42,017",1,287,2017,1964,2017,53,4,11,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,5/23/13,12.34583894,230000,1725 KNOWLES ST,NASHVILLE,37208,6/21/74,0.26,QUADPLEX,4144,139,0,"22,013",1,19.47540984,2013,1974,2013,39,2,5,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014800,19,5/5/17,12.36734505,235000,124 FAIRFIELD AVE,NASHVILLE,37210,4/19/71,0.19,QUADPLEX,2538,148,0,"22,017",1,89,2017,1971,2017,46,2,5,3127,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37013900,21,12/15/16,12.6760794,320000,1614 17TH AVE N,NASHVILLE,37208,7/27/67,0.19,QUADPLEX,2929,139,0,"42,016",1,287,2016,1967,2016,49,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,12/15/16,12.6760794,320000,1615 17TH AVE N,NASHVILLE,37208,7/3/68,0.19,QUADPLEX,2795,139,0,"42,016",1,287,2016,1968,2016,48,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,12/15/16,12.6760794,320000,1623 11TH AVE N,NASHVILLE,37208,2/20/69,0.21,QUADPLEX,2795,139,0,"42,016",1,287,2016,1969,2016,47,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014800,19,2/8/21,12.7218888,335000,81 GREEN ST,NASHVILLE,37210,4/10/65,0.18,QUADPLEX,2795,148,0,"12,021",1,89,2021,1965,2021,56,1,2,3127,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37014800,19,2/8/21,12.7218888,335000,81 GREEN ST,NASHVILLE,37210,4/10/65,0.18,QUADPLEX,2795,148,0,"12,021",1,89,2021,1965,2021,56,1,2,3127,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37013900,21,10/27/17,12.85055728,381000,1619 12TH AVE N,NASHVILLE,37208,11/30/60,0.22,QUADPLEX,3045,139,0,"42,017",1,287,2017,1960,2017,57,4,10,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,12/13/21,13.08362463,481000,1606 16TH AVE N,NASHVILLE,37208,10/6/66,0.19,QUADPLEX,2505,139,0,"42,021",1,287,2021,1966,2021,55,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,12/13/21,13.08362463,481000,1606 16TH AVE N,NASHVILLE,37208,10/6/66,0.19,QUADPLEX,2505,139,0,"42,021",1,287,2021,1966,2021,55,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014400,19,6/27/18,13.12036338,499000,512 DR D B TODD JR BLVD,NASHVILLE,37203,2/4/82,0.2,QUADPLEX,2808,144,0,"22,018",1,113,2018,1982,2018,36,2,6,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37013900,21,5/5/20,13.26992267,579500,1609 11TH AVE N,NASHVILLE,37208,5/31/60,0.17,QUADPLEX,3013,139,0,"22,020",1,287,2020,1960,2020,60,2,5,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014200,19,6/2/17,13.37234514,642000,1304 IRELAND ST,NASHVILLE,37208,12/18/72,0.2,QUADPLEX,2525,142,0,"22,017",1,150,2017,1972,2017,45,2,6,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37016000,17,8/19/22,14.15198351,1400000,1040 2ND AVE S,NASHVILLE,37210,6/9/67,0.21,QUADPLEX,2800,160,0,"32,022",1,291,2022,1967,2022,55,3,8,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37013900,21,2/16/22,0,0,1704 14TH AVE N,NASHVILLE,37208,11/14/61,0.25,QUADPLEX,2858,139,0,"12,022",1,287,2022,1961,2022,61,1,2,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,2/3/23,0,0,1412 16TH AVE N,NASHVILLE,37208,5/6/63,0.18,QUADPLEX,2878,139,0,"12,023",1,287,2023,1963,2023,60,1,2,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,3/4/13,0,0,1612 16TH AVE N,NASHVILLE,37208,5/7/63,0.19,QUADPLEX,2826,139,0,"12,013",1,19.47540984,2013,1963,2013,50,1,3,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,2/16/22,0,0,1704 14TH AVE N,NASHVILLE,37208,11/14/61,0.25,QUADPLEX,2858,139,0,"12,022",1,287,2022,1961,2022,61,1,2,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,6/11/14,0,0,1623 14TH AVE N,NASHVILLE,37208,7/17/64,0.2,QUADPLEX,2795,139,0,"22,014",1,19.47540984,2014,1964,2014,50,2,6,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,2/3/23,0,0,1412 16TH AVE N,NASHVILLE,37208,5/6/63,0.18,QUADPLEX,2878,139,0,"12,023",1,287,2023,1963,2023,60,1,2,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,4/24/14,0,0,1630 17TH AVE N,NASHVILLE,37208,7/10/73,0.22,QUADPLEX,2436,139,0,"22,014",1,19.47540984,2014,1973,2014,41,2,4,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37013900,21,2/11/13,0,0,1634 14TH AVE N,NASHVILLE,37208,5/22/72,0.3,QUADPLEX,2839,139,0,"12,013",1,19.47540984,2013,1972,2013,41,1,2,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014400,21,10/25/22,0,0,1800 PEARL ST,NASHVILLE,37203,11/21/86,0.66,QUADPLEX,2499,144,0,"42,022",1,113,2022,1986,2022,36,4,10,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,21,10/25/22,0,0,1800 PEARL ST,NASHVILLE,37203,11/21/86,0.66,QUADPLEX,2499,144,0,"42,022",1,113,2022,1986,2022,36,4,10,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37019400,19,11/10/22,0,0,1401 ARTHUR AVE,NASHVILLE,37208,3/18/64,0.23,QUADPLEX,2670,194,0,"42,022",1,1045,2022,1964,2022,58,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,11/10/22,0,0,1401 ARTHUR AVE,NASHVILLE,37208,3/18/64,0.23,QUADPLEX,2670,194,0,"42,022",1,1045,2022,1964,2022,58,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,5/21/18,0,0,1604 6TH AVE N,NASHVILLE,37208,11/28/05,0.26,QUADPLEX,5852,194,0,"22,018",1,1045,2018,2005,2018,13,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37014200,19,12/31/08,0,0,1407 MEHARRY BLVD,NASHVILLE,37208,4/9/66,0.18,QUADPLEX,3564,142,0,"42,008",0,14.60655738,2008,1966,2008,42,4,12,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,19,11/12/15,0,0,961 16TH AVE N,NASHVILLE,37208,1/14/85,0.35,QUADPLEX,8298,142,0,"42,015",1,150,2015,1985,2015,30,4,11,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37016300,19,1/12/07,0,0,1404 A HAWKINS ST,NASHVILLE,37203,12/28/70,0.23,QUADPLEX,5214,163,0,"12,007",0,11.36065574,2007,1970,2007,37,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37014200,19,5/9/02,8.517393171,5000,1206 A JACKSON ST,NASHVILLE,37208,7/29/87,0.29,QUADPLEX,4736,142,0,"22,002",0,14.60655738,2002,1987,2002,15,2,5,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37013900,21,10/29/13,11.28979441,80000,1628 14TH AVE N,NASHVILLE,37208,3/19/57,0.28,RESIDENTIAL COMBO/MISC,2548,139,0,"42,013",1,19.47540984,2013,1957,2013,56,4,10,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37014400,21,3/27/19,13.66119436,857000,517 DR D B TODD JR BLVD,NASHVILLE,37203,4/8/20,0.37,RESIDENTIAL COMBO/MISC,5689,144,0,"12,019",1,113,2019,2020,2019,0,1,3,1250,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37019400,19,10/10/22,13.80546123,990000,1313 6TH AVE N,NASHVILLE,37208,12/30/69,0.2,RESIDENTIAL COMBO/MISC,0,194,0,"42,022",1,1045,2022,1969,2022,53,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,10/10/22,13.80546123,990000,1313 6TH AVE N,NASHVILLE,37208,12/30/69,0.2,RESIDENTIAL COMBO/MISC,0,194,0,"42,022",1,1045,2022,1969,2022,53,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/22/17,14.19051715,1455000,1401 4TH AVE N,NASHVILLE,37208,11/25/72,0.39,RESIDENTIAL COMBO/MISC,3690,194,0,"32,017",1,1045,2017,1972,2017,45,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,10/7/22,14.28551481,1600000,16 ACADEMY PL,NASHVILLE,37210,1/2/92,0.29,RESIDENTIAL COMBO/MISC,6141,195,1,"42,022",1,462,2022,1992,2022,30,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/7/22,14.28551481,1600000,16 ACADEMY PL,NASHVILLE,37210,1/2/92,0.29,RESIDENTIAL COMBO/MISC,6141,195,1,"42,022",1,462,2022,1992,2022,30,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,6/5/19,15.01698053,3325000,1320 5TH AVE N,NASHVILLE,37208,7/15/19,0.69,RESIDENTIAL COMBO/MISC,24944,194,0,"22,019",1,1045,2019,2019,2019,0,2,6,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37014800,19,1/24/00,0,0,24 GREEN ST,NASHVILLE,37210,4/21/02,0.11,RESIDENTIAL COMBO/MISC,0,148,0,"12,000",0,16.2295082,2000,2002,2000,0,1,1,3127,3.583168968,94.70742932,0.4,0.17,0.34,0.08,0.04,10
37013900,21,9/26/14,0,0,1613 UNDERWOOD ST,NASHVILLE,37208,6/1/66,0.18,RESIDENTIAL COMBO/MISC,0,139,0,"32,014",1,19.47540984,2014,1966,2014,48,3,9,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37019400,19,10/1/11,0,0,706 GARFIELD ST,NASHVILLE,37208,2/1/61,0.11,RESIDENTIAL COMBO/MISC,0,194,0,"42,011",1,160.6721311,2011,1961,2011,50,4,10,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,12/31/15,0,0,612 PEABODY ST,NASHVILLE,37203,3/5/19,0.26,RESIDENTIAL COMBO/MISC,0,195,1,"42,015",1,462,2015,2019,2015,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/30/17,9.770013301,17500,309 CHURCH ST 607,NASHVILLE,37201,9/26/05,0,RESIDENTIAL CONDO,658,195,1,"32,017",1,462,2017,2005,2017,12,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/24/03,10.18870409,26600,11 MUSIC SQ E 101,NASHVILLE,37203,2/28/86,0,RESIDENTIAL CONDO,794,195,0,"12,003",0,58.42622951,2003,1986,2003,17,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,3/15/12,10.30898599,30000,1350 ROSA L PARKS BLVD 311,NASHVILLE,37208,2/24/15,0,RESIDENTIAL CONDO,792,194,0,"12,012",1,160.6721311,2012,2015,2012,0,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,3/1/02,10.46313191,35000,11 MUSIC SQ E 601,NASHVILLE,37203,2/28/86,0,RESIDENTIAL CONDO,1044,195,0,"12,002",0,58.42622951,2002,1986,2002,16,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,5/27/11,10.46313191,35000,1500 ARTHUR AVE,NASHVILLE,37208,9/24/14,0,RESIDENTIAL CONDO,2424,194,0,"22,011",1,160.6721311,2011,2014,2011,0,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,8/21/15,10.72172434,45329,415 CHURCH ST 1008,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,768,195,1,"32,015",1,462,2015,2007,2015,8,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/31/02,10.75792416,47000,510 GAY ST 1015,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"42,002",0,58.42622951,2002,1992,2002,10,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37014200,21,2/9/09,10.79959599,49000,1824 A HERMOSA ST,NASHVILLE,37208,8/18/05,0,RESIDENTIAL CONDO,1026,142,0,"12,009",0,14.60655738,2009,2005,2009,4,1,2,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,21,1/21/09,10.79959599,49000,1824 B HERMOSA ST,NASHVILLE,37208,8/18/05,0,RESIDENTIAL CONDO,1026,142,0,"12,009",0,14.60655738,2009,2005,2009,4,1,1,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,21,7/27/07,10.81979828,50000,911 A 19TH AVE N,NASHVILLE,37208,12/17/08,0,RESIDENTIAL CONDO,1344,142,0,"32,007",0,14.60655738,2007,2008,2007,0,3,7,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019500,19,3/12/09,10.81979828,50000,510 GAY ST 1007,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,009",0,58.42622951,2009,1992,2009,17,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/9/01,10.85901823,52000,11 MUSIC SQ E 104,NASHVILLE,37203,2/28/86,0,RESIDENTIAL CONDO,1160,195,0,"12,001",0,58.42622951,2001,1986,2001,15,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/29/07,10.87806606,53000,510 GAY ST 806,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,007",0,58.42622951,2007,1992,2007,15,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,6/8/04,10.89781282,54057,510 GAY ST 504,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"22,004",0,58.42622951,2004,1992,2004,12,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,3/11/05,10.91510665,55000,1622 6TH AVE N,NASHVILLE,37208,8/29/06,0,RESIDENTIAL CONDO,1118,194,0,"12,005",0,160.6721311,2005,2006,2005,0,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,3/11/05,10.91510665,55000,1624 6TH AVE N,NASHVILLE,37208,8/29/06,0,RESIDENTIAL CONDO,1416,194,0,"12,005",0,160.6721311,2005,2006,2005,0,1,3,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2/27/06,10.91510665,55000,510 GAY ST 913,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,006",0,58.42622951,2006,1992,2006,14,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37014200,21,12/13/13,10.92415632,55500,1822 B HERMOSA ST,NASHVILLE,37208,8/18/05,0,RESIDENTIAL CONDO,1026,142,0,"42,013",1,14.60655738,2013,2005,2013,8,4,12,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019500,19,5/20/02,10.9355326,56135,642 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37210,10/1/99,0,RESIDENTIAL CONDO,471,195,1,"22,002",0,58.42622951,2002,1999,2002,3,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/1/04,11.00211651,60000,510 GAY ST 802,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,562,195,1,"32,004",0,58.42622951,2004,1992,2004,12,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/25/06,11.00211651,60000,510 GAY ST 911,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"32,006",0,58.42622951,2006,1992,2006,14,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,5/27/09,11.00211651,60000,858 1ST AVE N,NASHVILLE,37201,5/18/06,0,RESIDENTIAL CONDO,630,194,1,"22,009",0,160.6721311,2009,2006,2009,3,2,5,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/1/12,11.01864554,61000,222 POLK AVE 101,NASHVILLE,37203,10/20/06,0,RESIDENTIAL CONDO,485,195,1,"42,012",1,58.42622951,2012,2006,2012,6,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,6/5/13,11.01864554,61000,810 1ST AVE N,NASHVILLE,37201,5/18/06,0,RESIDENTIAL CONDO,630,194,1,"22,013",1,160.6721311,2013,2006,2013,7,2,6,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,8/3/05,11.03490579,62000,510 GAY ST 1003,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"32,005",0,58.42622951,2005,1992,2005,13,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,9/26/12,11.05405958,63199,1709 A NASSAU ST,NASHVILLE,37208,5/5/06,0,RESIDENTIAL CONDO,1358,194,0,"32,012",1,160.6721311,2012,2006,2012,6,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,12/14/12,11.05405958,63199,1709 B NASSAU ST,NASHVILLE,37208,5/5/06,0,RESIDENTIAL CONDO,1358,194,0,"42,012",1,160.6721311,2012,2006,2012,6,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/23/05,11.08215793,65000,510 GAY ST 811,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"42,005",0,58.42622951,2005,1992,2005,13,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,9/7/07,11.08215793,65000,510 GAY ST 906,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"32,007",0,58.42622951,2007,1992,2007,15,3,9,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,11/14/14,11.08215793,65000,510 GAY ST 510,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,799,195,1,"42,014",1,58.42622951,2014,1992,2014,22,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/8/10,11.09742517,66000,222 POLK AVE 601,NASHVILLE,37203,10/20/06,0,RESIDENTIAL CONDO,505,195,1,"42,010",1,58.42622951,2010,2006,2010,4,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/30/11,11.09742517,66000,510 GAY ST 1002,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,562,195,1,"42,011",1,58.42622951,2011,1992,2011,19,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/15/04,11.11246282,67000,510 GAY ST 1013,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"42,004",0,58.42622951,2004,1992,2004,12,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/12/08,11.13460362,68500,510 GAY ST 509,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"22,008",0,58.42622951,2008,1992,2008,16,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,19,2/5/03,11.14621462,69300,1033 14TH AVE S,NASHVILLE,37212,9/19/14,0,RESIDENTIAL CONDO,2105,163,0,"12,003",0,11.36065574,2003,2014,2003,0,1,2,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,2/5/03,11.14621462,69300,1035 14TH AVE S,NASHVILLE,37212,9/19/14,0,RESIDENTIAL CONDO,2105,163,0,"12,003",0,11.36065574,2003,2014,2003,0,1,2,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,2/8/08,11.15483523,69900,510 GAY ST 917,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,562,195,1,"12,008",0,58.42622951,2008,1992,2008,16,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/22/08,11.15626481,70000,510 GAY ST 915,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,008",0,58.42622951,2008,1992,2008,16,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/25/11,11.16338217,70500,510 GAY ST 909,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"22,011",1,58.42622951,2011,1992,2011,19,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,7/8/15,11.22525673,75000,1025 SOUTHSIDE CT,NASHVILLE,37203,4/1/15,0,RESIDENTIAL CONDO,3456,162,0,"32,015",1,657,2015,2015,2015,0,3,7,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,11/16/09,11.22525673,75000,760 1ST AVE N,NASHVILLE,37201,5/18/06,0,RESIDENTIAL CONDO,630,194,1,"42,009",0,160.6721311,2009,2006,2009,3,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,11/26/02,11.28854365,79900,510 GAY ST 804,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"42,002",0,58.42622951,2002,1992,2002,10,4,11,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,8/31/10,11.28979441,80000,1200 5TH AVE N 416,NASHVILLE,37208,7/8/04,0,RESIDENTIAL CONDO,802,194,0,"32,010",1,160.6721311,2010,2004,2010,6,3,8,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,3/6/13,11.34451865,84500,1005 13TH AVE S 4,NASHVILLE,37212,4/5/05,0,RESIDENTIAL CONDO,795,163,0,"12,013",1,11.36065574,2013,2005,2013,8,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37014200,21,8/15/13,11.3504183,85000,1830 HERMOSA ST,NASHVILLE,37208,4/19/09,0,RESIDENTIAL CONDO,1286,142,0,"32,013",1,14.60655738,2013,2009,2013,4,3,8,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019500,19,8/19/05,11.37137342,86800,309 CHURCH ST 406,NASHVILLE,37201,9/26/05,0,RESIDENTIAL CONDO,475,195,1,"32,005",0,58.42622951,2005,2005,2005,0,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/16/11,11.39640288,89000,134 ACADEMY SQ,NASHVILLE,37210,9/23/83,0,RESIDENTIAL CONDO,1116,195,1,"42,011",1,58.42622951,2011,1983,2011,28,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/30/01,11.40646434,89900,117 ACADEMY SQ,NASHVILLE,37210,9/23/83,0,RESIDENTIAL CONDO,1116,195,1,"12,001",0,58.42622951,2001,1983,2001,18,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37014200,21,9/27/13,11.40757606,90000,1832 HERMOSA ST,NASHVILLE,37208,4/19/09,0,RESIDENTIAL CONDO,1286,142,0,"32,013",1,14.60655738,2013,2009,2013,4,3,9,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37019500,19,1/29/01,11.40757606,90000,133 ACADEMY SQ,NASHVILLE,37210,9/23/83,0,RESIDENTIAL CONDO,1116,195,1,"12,001",0,58.42622951,2001,1983,2001,18,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/15/14,11.40757606,90000,510 GAY ST 1004,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,014",1,58.42622951,2014,1992,2014,22,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/15/14,11.40757606,90000,510 GAY ST 1006,NASHVILLE,37219,4/22/92,0,RESIDENTIAL CONDO,594,195,1,"12,014",1,58.42622951,2014,1992,2014,22,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
